,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
0,100,DAL,2014-10-28,101,SAS,1,0.03930817610062887,0,100.0,0.4166666666666667,103.5,1.0,0.6226415094339622
1,84,ORL,2014-10-28,101,NOP,1,0.034420289855072506,2,91.0,0.20833333333333334,100.0,1.0,0.8260869565217391
2,108,HOU,2014-10-28,90,LAL,0,0.03571428571428559,4,107.0,0.75,100.0,0.0,0.2857142857142857
3,106,MIL,2014-10-29,108,CHA,1,0.03688222276862563,6,92.5,0.24096385542168675,100.5,1.0,0.7959183673469388
4,91,PHI,2014-10-29,103,IND,1,0.03418803418803407,8,91.0,0.2564102564102564,98.5,1.0,0.7777777777777778
5,105,BKN,2014-10-29,121,BOS,1,0.04707884288145214,10,97.0,0.5121951219512195,97.0,0.5,0.5348837209302325
6,102,ATL,2014-10-29,109,TOR,1,0.03831417624521061,12,97.0,0.3831417624521073,101.5,1.0,0.6551724137931034
7,95,WAS,2014-10-29,107,MIA,1,0.034562211981566726,14,91.5,0.35714285714285715,96.5,1.0,0.6774193548387096
8,104,CHI,2014-10-29,80,NYK,0,0.03695679877660263,16,94.25,0.6610169491525424,89.75,0.0,0.37593984962406013
9,101,MIN,2014-10-29,105,MEM,1,0.03418803418803407,18,95.0,0.2564102564102564,102.5,1.0,0.7777777777777778
10,79,DET,2014-10-29,89,DEN,1,0.03742203742203731,20,99.5,0.3076923076923077,106.0,1.0,0.7297297297297297
11,104,HOU,2014-10-29,93,UTA,0,0.04091653027823239,22,102.5,0.6153846153846154,99.5,0.0,0.425531914893617
12,99,LAL,2014-10-29,119,PHX,1,0.034313725490195957,24,98.25,0.11764705882352941,110.25,1.0,0.9166666666666666
13,95,GSW,2014-10-29,77,SAC,0,0.03695679877660263,26,105.25,0.6610169491525424,100.75,0.0,0.37593984962406013
14,89,OKC,2014-10-29,106,POR,1,0.034420289855072506,28,94.75,0.20833333333333334,103.75,1.0,0.8260869565217391
15,105,WAS,2014-10-30,98,ORL,0,0.03831417624521061,30,96.25,0.6551724137931034,91.75,0.0,0.3831417624521073
