,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
18,109,NYK,2019-10-25,113,BKN,1,0.04576659038901609,36,110.0,0.2631578947368421,118.0,1.0,0.782608695652174
19,97,WAS,2019-10-25,85,OKC,0,0.050000000000000044,38,104.75,0.25,113.25,1.0,0.8
20,123,DAL,2019-10-25,116,NOP,0,0.04140786749482395,40,112.5,0.47619047619047616,114.5,1.0,0.5652173913043478
21,110,CHI,2019-10-25,102,MEM,0,0.04336043360433606,42,113.0,0.5555555555555556,111.0,0.0,0.4878048780487805
22,107,PHX,2019-10-25,108,DEN,1,0.042424242424242475,44,103.75,0.13333333333333333,115.75,1.0,0.9090909090909091
23,122,POR,2019-10-25,112,SAC,0,0.045454545454545414,46,114.25,0.5454545454545454,113.25,0.0,0.5
24,86,UTA,2019-10-25,95,LAL,1,0.03205128205128216,48,106.0,0.4166666666666667,109.5,1.0,0.6153846153846154
25,131,MIA,2019-10-26,126,MIL,0,0.04273504273504258,50,105.75,0.15384615384615385,117.25,1.0,0.8888888888888888
26,117,PHI,2019-10-26,111,DET,0,0.039787798408488007,52,108.75,0.6551724137931034,104.25,0.0,0.38461538461538464
27,118,BOS,2019-10-26,95,NYK,0,0.05070993914807298,54,112.0,0.7058823529411765,106.5,0.0,0.3448275862068966
28,99,ORL,2019-10-26,103,ATL,1,0.03958436417615041,56,109.5,0.574468085106383,107.0,0.0,0.46511627906976744
29,99,IND,2019-10-26,110,CLE,1,0.039787798408488007,58,108.75,0.6551724137931034,104.25,0.0,0.38461538461538464
30,108,TOR,2019-10-26,84,CHI,0,0.03337505214851899,60,111.25,0.6078431372549019,108.25,0.0,0.425531914893617
31,123,NOP,2019-10-26,126,HOU,1,0.042424242424242475,62,113.25,0.13333333333333333,125.25,1.0,0.9090909090909091
32,122,WAS,2019-10-26,124,SAS,1,0.042424242424242475,64,104.0,0.13333333333333333,115.5,1.0,0.9090909090909091
33,81,SAC,2019-10-26,113,UTA,1,0.04040404040404044,66,106.25,0.2222222222222222,115.25,1.0,0.8181818181818182
34,122,LAC,2019-10-26,130,PHX,1,0.04615384615384621,68,117.75,0.8461538461538461,107.75,0.0,0.2
35,92,GSW,2019-10-27,120,OKC,1,0.045454545454545414,70,111.5,0.5,112.5,1.0,0.5454545454545454
36,133,BKN,2019-10-27,134,MEM,1,0.04285714285714293,72,114.0,0.6428571428571429,110.0,0.0,0.4
37,109,MIA,2019-10-27,116,MIN,1,0.044117647058823595,74,108.5,0.29411764705882354,115.5,1.0,0.75
38,121,POR,2019-10-27,119,DAL,0,0.03628117913832196,76,108.25,0.4444444444444444,110.75,1.0,0.5918367346938775
39,101,CHA,2019-10-27,120,LAL,1,0.04444444444444451,78,101.75,0.1111111111111111,114.75,1.0,0.9333333333333333
40,94,IND,2019-10-28,96,DET,1,0.04140786749482395,80,107.5,0.5652173913043478,105.5,0.0,0.47619047619047616
41,98,CHI,2019-10-28,105,NYK,1,0.03958436417615041,82,113.0,0.574468085106383,111.0,0.0,0.46511627906976744
42,105,PHI,2019-10-28,103,ATL,0,0.03987240829346095,84,113.75,0.7368421052631579,107.25,0.0,0.30303030303030304
43,95,ORL,2019-10-28,104,TOR,1,0.04105571847507328,86,102.0,0.36363636363636365,107.0,1.0,0.6774193548387096
44,134,GSW,2019-10-28,123,NOP,0,0.037878787878787845,88,116.5,0.45454545454545453,119.0,1.0,0.5833333333333334
45,112,CLE,2019-10-28,129,MIL,1,0.04466501240694787,90,104.5,0.07692307692307693,120.0,1.0,0.967741935483871
46,112,OKC,2019-10-28,116,HOU,1,0.04761904761904745,92,109.0,0.19047619047619047,119.0,1.0,0.8571428571428571
47,110,POR,2019-10-28,113,SAS,1,0.04761904761904767,94,108.5,0.3333333333333333,114.5,1.0,0.7142857142857143
48,96,UTA,2019-10-28,95,PHX,0,0.039787798408488007,96,109.25,0.6551724137931034,104.25,0.0,0.38461538461538464
49,101,DEN,2019-10-28,94,SAC,0,0.044642857142857206,98,111.75,0.6875,106.25,0.0,0.35714285714285715
50,96,CHA,2019-10-28,111,LAC,1,0.04466501240694787,100,106.25,0.07692307692307693,121.75,1.0,0.967741935483871
51,97,ATL,2019-10-29,112,MIA,1,0.050000000000000044,102,107.25,0.25,115.75,1.0,0.8
52,109,DAL,2019-10-29,106,DEN,0,0.04784688995215314,104,103.5,0.3508771929824561,109.0,1.0,0.696969696969697
53,91,MEM,2019-10-29,120,LAL,1,0.04288499025341119,106,101.75,0.14814814814814814,113.25,1.0,0.8947368421052632
54,83,NYK,2019-10-30,95,ORL,1,0.04385964912280693,108,100.0,0.21052631578947367,109.5,1.0,0.8333333333333334
55,95,MIN,2019-10-30,117,PHI,1,0.04181184668989557,110,107.75,0.2857142857142857,114.75,1.0,0.7560975609756098
56,111,CHI,2019-10-30,117,CLE,1,0.04140786749482395,112,109.25,0.5652173913043478,107.25,0.0,0.47619047619047616
57,113,DET,2019-10-30,125,TOR,1,0.04385964912280693,114,102.25,0.21052631578947367,111.75,1.0,0.8333333333333334
58,118,IND,2019-10-30,108,BKN,0,0.034782608695652195,116,108.75,0.43478260869565216,111.75,1.0,0.6
59,105,MIL,2019-10-30,116,BOS,1,0.03586464992983007,118,113.75,0.6226415094339622,110.25,0.0,0.4132231404958678
60,159,HOU,2019-10-30,158,WAS,0,0.04444444444444451,120,121.0,0.7777777777777778,113.0,0.0,0.26666666666666666
61,102,POR,2019-10-30,99,OKC,0,0.045454545454545414,122,111.5,0.5454545454545454,110.0,0.0,0.5
62,118,CHA,2019-10-30,111,SAC,0,0.04444444444444451,124,108.0,0.26666666666666666,115.5,1.0,0.7777777777777778
63,96,LAC,2019-10-30,110,UTA,1,0.03987240829346095,126,104.75,0.30303030303030304,111.75,1.0,0.7368421052631579
64,121,PHX,2019-10-30,110,GSW,0,0.04784688995215314,128,112.5,0.3508771929824561,118.0,1.0,0.696969696969697
65,106,MIA,2019-10-31,97,ATL,0,0.042229729729729826,130,111.0,0.7297297297297297,104.5,0.0,0.3125
66,107,DEN,2019-10-31,122,NOP,1,0.04285714285714293,132,113.75,0.6428571428571429,109.75,0.0,0.4
67,97,SAS,2019-10-31,103,LAC,1,0.03703703703703698,134,112.0,0.37037037037037035,117.0,1.0,0.6666666666666666
68,116,HOU,2019-11-01,123,BKN,1,0.039787798408488007,136,124.25,0.6551724137931034,119.75,0.0,0.38461538461538464
69,123,MIL,2019-11-01,91,ORL,0,0.039787798408488007,138,109.75,0.6551724137931034,105.25,0.0,0.38461538461538464
70,95,CLE,2019-11-01,102,IND,1,0.04521963824289399,140,103.75,0.2777777777777778,111.25,1.0,0.7674418604651163
71,102,NYK,2019-11-01,104,BOS,1,0.04166666666666674,142,100.75,0.16666666666666666,111.25,1.0,0.875
72,106,DET,2019-11-01,112,CHI,1,0.03586464992983007,144,106.25,0.4132231404958678,109.75,1.0,0.6226415094339622
73,119,LAL,2019-11-01,110,DAL,0,0.04336043360433606,146,109.25,0.5555555555555556,107.75,0.0,0.4878048780487805
74,101,UTA,2019-11-01,102,SAC,1,0.04105571847507328,148,109.5,0.6774193548387096,104.5,0.0,0.36363636363636365
75,127,SAS,2019-11-01,110,GSW,0,0.044117647058823595,150,115.0,0.75,108.0,0.0,0.29411764705882354
76,104,NOP,2019-11-02,115,OKC,1,0.04140786749482395,152,113.0,0.47619047619047616,115.0,1.0,0.5652173913043478
77,109,BKN,2019-11-02,113,DET,1,0.04285714285714293,154,113.25,0.6428571428571429,109.25,0.0,0.4
78,91,DEN,2019-11-02,87,ORL,0,0.04285714285714293,156,101.75,0.6428571428571429,97.75,0.0,0.4
79,114,PHX,2019-11-02,105,MEM,0,0.034782608695652195,158,112.25,0.6,109.25,0.0,0.43478260869565216
80,131,MIN,2019-11-02,109,WAS,0,0.034782608695652195,160,113.25,0.43478260869565216,116.25,1.0,0.6
81,105,TOR,2019-11-02,115,MIL,1,0.04480286738351258,162,110.25,0.3225806451612903,116.25,1.0,0.7222222222222222
82,93,CHA,2019-11-02,87,GSW,0,0.046178711613946044,164,113.5,0.7183098591549296,107.5,0.0,0.32786885245901637
83,129,PHI,2019-11-02,128,POR,0,0.04707884288145214,166,111.25,0.5121951219512195,112.25,1.0,0.5348837209302325
84,95,CHI,2019-11-03,108,IND,1,0.04140786749482395,168,107.5,0.47619047619047616,109.5,1.0,0.5652173913043478
85,100,HOU,2019-11-03,129,MIA,1,0.03337505214851899,170,118.25,0.6078431372549019,115.25,0.0,0.425531914893617
86,113,SAC,2019-11-03,92,NYK,0,0.04707884288145214,172,107.25,0.5348837209302325,106.25,0.0,0.5121951219512195
87,103,LAL,2019-11-03,96,SAS,0,0.045454545454545414,174,109.25,0.5454545454545454,108.25,0.0,0.5
88,131,DAL,2019-11-03,111,CLE,0,0.044642857142857206,176,112.0,0.6875,106.5,0.0,0.35714285714285715
89,94,UTA,2019-11-03,105,LAC,1,0.03703703703703698,178,104.75,0.37037037037037035,109.25,1.0,0.6666666666666666
90,99,DET,2019-11-04,115,WAS,1,0.04285714285714293,180,110.75,0.4,114.75,1.0,0.6428571428571429
91,125,NOP,2019-11-04,135,BKN,1,0.03779289493575222,182,117.5,0.40816326530612246,121.0,1.0,0.6296296296296297
92,134,MIL,2019-11-04,106,MIN,0,0.04521963824289399,184,118.5,0.7674418604651163,111.0,0.0,0.2777777777777778
93,107,HOU,2019-11-04,100,MEM,0,0.05070993914807298,186,117.75,0.7058823529411765,112.25,0.0,0.3448275862068966
94,109,PHI,2019-11-04,114,PHX,1,0.04761904761904767,188,112.0,0.5238095238095238,112.0,0.5,0.5238095238095238
95,118,POR,2019-11-04,127,GSW,1,0.04285714285714293,190,116.0,0.9,104.0,0.0,0.14285714285714285
96,119,BOS,2019-11-05,113,CLE,0,0.04480286738351258,192,110.75,0.7222222222222222,104.75,0.0,0.3225806451612903
97,120,IND,2019-11-05,122,CHA,1,0.03958436417615041,194,107.5,0.574468085106383,105.0,0.0,0.46511627906976744
98,100,SAS,2019-11-05,108,ATL,1,0.05070993914807298,196,114.0,0.7058823529411765,108.5,0.0,0.3448275862068966
99,94,ORL,2019-11-05,102,OKC,1,0.03628117913832196,198,99.25,0.4444444444444444,101.75,1.0,0.5918367346938775
100,118,LAL,2019-11-05,112,CHI,0,0.04181184668989557,200,111.25,0.7560975609756098,104.25,0.0,0.2857142857142857
101,89,MIA,2019-11-05,109,DEN,1,0.044642857142857206,202,103.0,0.35714285714285715,108.0,1.0,0.6875
102,102,NYK,2019-11-06,122,DET,1,0.03586464992983007,204,101.25,0.4132231404958678,104.75,1.0,0.6226415094339622
103,106,WAS,2019-11-06,121,IND,1,0.034782608695652195,206,112.0,0.43478260869565216,115.0,1.0,0.6
104,120,SAC,2019-11-06,124,TOR,1,0.04444444444444451,208,105.5,0.26666666666666666,113.5,1.0,0.7777777777777778
105,112,GSW,2019-11-06,129,HOU,1,0.044871794871794934,210,106.5,0.08333333333333333,122.5,1.0,0.9615384615384616
106,113,CHI,2019-11-06,93,ATL,0,0.04761904761904767,212,110.75,0.5238095238095238,110.75,0.5,0.5238095238095238
107,121,MIN,2019-11-06,137,MEM,1,0.03779289493575222,214,114.0,0.6296296296296297,110.5,0.0,0.40816326530612246
108,106,ORL,2019-11-06,107,DAL,1,0.04181184668989557,216,100.25,0.2857142857142857,107.25,1.0,0.7560975609756098
109,104,PHI,2019-11-06,106,UTA,1,0.034782608695652195,218,103.0,0.43478260869565216,106.0,1.0,0.6
110,129,MIL,2019-11-06,124,LAC,0,0.042229729729729826,220,117.5,0.7297297297297297,111.0,0.0,0.3125
111,108,BOS,2019-11-07,87,CHA,0,0.04181184668989557,222,110.75,0.7560975609756098,103.75,0.0,0.2857142857142857
112,112,OKC,2019-11-07,121,SAS,1,0.03703703703703698,224,103.25,0.37037037037037035,108.25,1.0,0.6666666666666666
113,124,MIA,2019-11-07,108,PHX,0,0.04140786749482395,226,109.0,0.47619047619047616,111.0,1.0,0.5652173913043478
114,101,POR,2019-11-07,107,LAC,1,0.05070993914807298,228,112.75,0.3448275862068966,118.25,1.0,0.7058823529411765
115,106,DET,2019-11-08,112,IND,1,0.04480286738351258,230,102.0,0.3225806451612903,108.0,1.0,0.7222222222222222
116,113,CLE,2019-11-08,100,WAS,0,0.039787798408488007,232,114.25,0.38461538461538464,118.75,1.0,0.6551724137931034
117,86,MEM,2019-11-08,118,ORL,1,0.04521963824289399,234,100.5,0.2777777777777778,108.0,1.0,0.7674418604651163
118,121,SAC,2019-11-08,109,ATL,0,0.034782608695652195,236,114.25,0.6,111.25,0.0,0.43478260869565216
119,119,GSW,2019-11-08,125,MIN,1,0.04235294117647048,238,108.5,0.16,120.0,1.0,0.8823529411764706
120,122,TOR,2019-11-08,104,NOP,0,0.03958436417615041,240,117.5,0.574468085106383,115.0,0.0,0.46511627906976744
121,106,NYK,2019-11-08,102,DAL,0,0.04166666666666674,242,102.25,0.16666666666666666,113.25,1.0,0.875
122,100,MIL,2019-11-08,103,UTA,1,0.03958436417615041,244,109.75,0.574468085106383,107.75,0.0,0.46511627906976744
123,97,PHI,2019-11-08,100,DEN,1,0.044642857142857206,246,103.25,0.35714285714285715,108.25,1.0,0.6875
124,119,BKN,2019-11-08,115,POR,0,0.03779289493575222,248,118.0,0.40816326530612246,121.5,1.0,0.6296296296296297
125,80,MIA,2019-11-08,95,LAL,1,0.04481792717086841,250,104.75,0.23529411764705882,113.25,1.0,0.8095238095238095
126,135,BOS,2019-11-09,115,SAS,0,0.04336043360433606,252,108.5,0.4878048780487805,110.0,1.0,0.5555555555555556
127,115,NOP,2019-11-09,110,CHA,0,0.04336043360433606,254,116.75,0.5555555555555556,115.25,0.0,0.4878048780487805
128,108,GSW,2019-11-09,114,OKC,1,0.04285714285714293,256,101.75,0.14285714285714285,114.25,1.0,0.9
129,138,DAL,2019-11-09,122,MEM,0,0.05070993914807298,258,113.75,0.7058823529411765,108.25,0.0,0.3448275862068966
130,117,HOU,2019-11-09,94,CHI,0,0.04102564102564088,260,120.25,0.7333333333333333,113.75,0.0,0.3076923076923077
131,100,DEN,2019-11-10,98,MIN,0,0.04285714285714293,262,111.5,0.6428571428571429,107.5,0.0,0.4
132,109,IND,2019-11-10,102,ORL,0,0.03703703703703698,264,99.0,0.37037037037037035,103.5,1.0,0.6666666666666666
133,106,CHA,2019-11-10,114,PHI,1,0.040723981900452566,266,99.75,0.11764705882352941,113.75,1.0,0.9230769230769231
134,121,MIL,2019-11-10,119,OKC,0,0.04481792717086841,268,114.25,0.8095238095238095,105.25,0.0,0.23529411764705882
135,108,CLE,2019-11-10,87,NYK,0,0.04140786749482395,270,105.5,0.47619047619047616,107.5,1.0,0.5652173913043478
136,112,BKN,2019-11-10,138,PHX,1,0.034782608695652195,272,114.25,0.43478260869565216,117.25,1.0,0.6
137,113,ATL,2019-11-10,124,POR,1,0.04481792717086841,274,108.5,0.23529411764705882,117.5,1.0,0.8095238095238095
138,113,TOR,2019-11-10,104,LAL,0,0.048484848484848575,276,100.0,0.18181818181818182,110.5,1.0,0.8666666666666667
139,120,MIN,2019-11-11,114,DET,0,0.04127966976264186,278,109.75,0.39215686274509803,113.75,1.0,0.6491228070175439
140,106,DAL,2019-11-11,116,BOS,1,0.03628117913832196,280,108.5,0.4444444444444444,111.5,1.0,0.5918367346938775
141,113,MEM,2019-11-11,109,SAS,0,0.048484848484848575,282,106.75,0.18181818181818182,117.25,1.0,0.8666666666666667
142,122,HOU,2019-11-11,116,NOP,0,0.04444444444444451,284,125.0,0.7777777777777778,117.5,0.0,0.26666666666666666
143,122,UTA,2019-11-11,108,GSW,0,0.050000000000000044,286,109.75,0.8,101.75,0.0,0.25
144,88,TOR,2019-11-11,98,LAC,1,0.04385964912280693,288,105.75,0.21052631578947367,115.75,1.0,0.8333333333333334
145,97,CLE,2019-11-12,98,PHI,1,0.04235294117647048,290,104.75,0.16,115.75,1.0,0.8823529411764706
146,85,OKC,2019-11-12,111,IND,1,0.045454545454545414,292,105.5,0.5,107.0,1.0,0.5454545454545454
147,108,DET,2019-11-12,117,MIA,1,0.050000000000000044,294,103.25,0.25,111.75,1.0,0.8
148,102,NYK,2019-11-12,120,CHI,1,0.04102564102564088,296,102.75,0.3076923076923077,109.25,1.0,0.7333333333333333
149,123,LAL,2019-11-12,115,PHX,0,0.03586464992983007,298,112.25,0.6226415094339622,108.75,0.0,0.4132231404958678
150,125,ATL,2019-11-12,121,DEN,0,0.048484848484848575,300,99.5,0.18181818181818182,110.0,1.0,0.8666666666666667
151,114,BKN,2019-11-12,119,UTA,1,0.044117647058823595,302,106.5,0.29411764705882354,113.5,1.0,0.75
152,99,POR,2019-11-12,107,SAC,1,0.04336043360433606,304,112.0,0.5555555555555556,110.5,0.0,0.4878048780487805
153,97,PHI,2019-11-13,112,ORL,1,0.04140786749482395,306,102.75,0.47619047619047616,104.75,1.0,0.5652173913043478
154,119,MEM,2019-11-13,117,CHA,0,0.037878787878787845,308,109.25,0.45454545454545453,111.75,1.0,0.5833333333333334
155,93,LAC,2019-11-13,102,HOU,1,0.03958436417615041,310,115.75,0.46511627906976744,117.75,1.0,0.574468085106383
156,133,WAS,2019-11-13,140,BOS,1,0.04181184668989557,312,111.5,0.2857142857142857,118.5,1.0,0.7560975609756098
157,114,SAS,2019-11-13,129,MIN,1,0.045454545454545414,314,113.5,0.5,115.0,1.0,0.5454545454545454
158,114,TOR,2019-11-13,106,POR,0,0.03205128205128216,316,107.5,0.4166666666666667,111.0,1.0,0.6153846153846154
159,94,GSW,2019-11-13,120,LAL,1,0.04040404040404044,318,105.0,0.2222222222222222,114.0,1.0,0.8181818181818182
160,108,MIA,2019-11-14,97,CLE,0,0.03703703703703698,320,109.75,0.6666666666666666,105.25,0.0,0.37037037037037035
161,115,CHI,2019-11-14,124,MIL,1,0.04273504273504258,322,108.5,0.15384615384615385,120.0,1.0,0.8888888888888888
162,103,DAL,2019-11-14,106,NYK,1,0.0429975429975431,324,111.25,0.7727272727272727,103.25,0.0,0.2702702702702703
163,127,LAC,2019-11-14,132,NOP,1,0.039787798408488007,326,118.5,0.6551724137931034,114.5,0.0,0.38461538461538464
164,112,ATL,2019-11-14,128,PHX,1,0.0429975429975431,328,110.75,0.2702702702702703,118.75,1.0,0.7727272727272727
165,93,BKN,2019-11-14,101,DEN,1,0.04444444444444451,330,107.5,0.26666666666666666,115.0,1.0,0.7777777777777778
166,106,DET,2019-11-15,109,CHA,1,0.04285714285714293,332,112.25,0.6428571428571429,108.25,0.0,0.4
167,109,SAS,2019-11-15,111,ORL,1,0.03628117913832196,334,104.25,0.4444444444444444,106.75,1.0,0.5918367346938775
168,137,WAS,2019-11-15,116,MIN,0,0.04761904761904767,336,116.75,0.3333333333333333,122.75,1.0,0.7142857142857143
169,102,IND,2019-11-15,111,HOU,1,0.04480286738351258,338,110.25,0.3225806451612903,116.25,1.0,0.7222222222222222
170,119,PHI,2019-11-15,127,OKC,1,0.03205128205128216,340,109.0,0.6153846153846154,105.5,0.0,0.4166666666666667
171,106,UTA,2019-11-15,107,MEM,1,0.04444444444444451,342,111.5,0.7777777777777778,103.5,0.0,0.26666666666666666
172,105,BOS,2019-11-15,100,GSW,0,0.04181184668989557,344,115.0,0.7560975609756098,108.0,0.0,0.2857142857142857
173,97,SAC,2019-11-15,99,LAL,1,0.04761904761904745,346,101.75,0.19047619047619047,112.25,1.0,0.8571428571428571
174,117,BKN,2019-11-16,111,CHI,0,0.04285714285714293,348,110.5,0.4,114.5,1.0,0.6428571428571429
175,102,MIL,2019-11-16,83,IND,0,0.04521963824289399,350,113.75,0.7674418604651163,106.25,0.0,0.2777777777777778
176,103,CHA,2019-11-16,102,NYK,0,0.04285714285714293,352,104.5,0.4,108.5,1.0,0.6428571428571429
177,125,HOU,2019-11-16,105,MIN,0,0.03958436417615041,354,114.75,0.46511627906976744,116.75,1.0,0.574468085106383
178,94,NOP,2019-11-16,109,MIA,1,0.04521963824289399,356,109.25,0.2777777777777778,117.25,1.0,0.7674418604651163
179,102,TOR,2019-11-16,110,DAL,1,0.04127966976264186,358,106.75,0.39215686274509803,111.25,1.0,0.6491228070175439
180,121,POR,2019-11-16,116,SAS,0,0.04140786749482395,360,112.25,0.47619047619047616,113.75,1.0,0.5652173913043478
181,101,ATL,2019-11-16,150,LAC,1,0.04385964912280693,362,107.5,0.21052631578947367,116.5,1.0,0.8333333333333334
182,114,PHI,2019-11-17,95,CLE,0,0.04181184668989557,364,111.75,0.7560975609756098,104.25,0.0,0.2857142857142857
183,99,BOS,2019-11-17,100,SAC,1,0.03628117913832196,366,108.75,0.5918367346938775,106.25,0.0,0.4444444444444444
184,131,DEN,2019-11-17,114,MEM,0,0.04102564102564088,368,110.75,0.7333333333333333,104.25,0.0,0.3076923076923077
185,121,WAS,2019-11-17,125,ORL,1,0.05070993914807298,370,110.25,0.3448275862068966,115.75,1.0,0.7058823529411765
186,100,GSW,2019-11-17,108,NOP,1,0.03205128205128216,372,111.5,0.4166666666666667,115.0,1.0,0.6153846153846154
187,101,ATL,2019-11-17,122,LAL,1,0.04117647058823537,374,103.0,0.1,117.5,1.0,0.9411764705882353
188,105,CLE,2019-11-18,123,NYK,1,0.05070993914807298,376,102.25,0.3448275862068966,107.75,1.0,0.7058823529411765
189,115,IND,2019-11-18,86,BKN,0,0.037878787878787845,378,105.75,0.45454545454545453,108.25,1.0,0.5833333333333334
190,96,CHA,2019-11-18,132,TOR,1,0.050000000000000044,380,103.0,0.25,111.5,1.0,0.8
191,115,MIL,2019-11-18,101,CHI,0,0.050000000000000044,382,119.75,0.8,111.25,0.0,0.25
192,108,POR,2019-11-18,132,HOU,1,0.04181184668989557,384,112.0,0.2857142857142857,119.0,1.0,0.7560975609756098
193,110,SAS,2019-11-18,117,DAL,1,0.03703703703703698,386,109.5,0.37037037037037035,114.5,1.0,0.6666666666666666
194,112,MIN,2019-11-18,102,UTA,0,0.04385964912280693,388,105.0,0.21052631578947367,114.5,1.0,0.8333333333333334
195,99,BOS,2019-11-18,85,PHX,0,0.03958436417615041,390,111.75,0.46511627906976744,114.25,1.0,0.574468085106383
196,88,OKC,2019-11-18,90,LAC,1,0.050000000000000044,392,107.0,0.25,114.5,1.0,0.8
197,104,POR,2019-11-19,115,NOP,1,0.03205128205128216,394,114.0,0.4166666666666667,117.5,1.0,0.6153846153846154
198,114,GSW,2019-11-19,95,MEM,0,0.04480286738351258,396,107.75,0.3225806451612903,113.75,1.0,0.7222222222222222
199,116,PHX,2019-11-19,120,SAC,1,0.03337505214851899,398,108.0,0.425531914893617,111.0,1.0,0.6078431372549019
200,107,OKC,2019-11-19,112,LAL,1,0.04166666666666674,400,99.25,0.16666666666666666,110.25,1.0,0.875
201,104,NYK,2019-11-20,109,PHI,1,0.04285714285714293,402,99.0,0.14285714285714285,111.5,1.0,0.9
202,132,SAS,2019-11-20,138,WAS,1,0.04140786749482395,404,119.75,0.5652173913043478,117.75,0.0,0.47619047619047616
203,100,CLE,2019-11-20,124,MIA,1,0.04385964912280693,406,102.0,0.21052631578947367,111.5,1.0,0.8333333333333334
204,135,MIL,2019-11-20,127,ATL,0,0.04166666666666674,408,121.5,0.875,110.5,0.0,0.16666666666666666
205,94,GSW,2019-11-20,142,DAL,1,0.04117647058823537,410,100.5,0.1,115.5,1.0,0.9411764705882353
206,91,CHA,2019-11-20,101,BKN,1,0.039787798408488007,412,107.25,0.38461538461538464,111.75,1.0,0.6551724137931034
207,97,ORL,2019-11-20,113,TOR,1,0.034782608695652195,414,102.0,0.43478260869565216,105.0,1.0,0.6
208,89,DET,2019-11-20,109,CHI,1,0.04707884288145214,416,111.75,0.5348837209302325,110.75,0.0,0.5121951219512195
209,103,UTA,2019-11-20,95,MIN,0,0.034782608695652195,418,112.5,0.6,109.5,0.0,0.43478260869565216
210,95,HOU,2019-11-20,105,DEN,1,0.04336043360433606,420,110.0,0.4878048780487805,111.5,1.0,0.5555555555555556
211,104,BOS,2019-11-20,107,LAC,1,0.044117647058823595,422,105.0,0.29411764705882354,112.0,1.0,0.75
212,129,POR,2019-11-21,137,MIL,1,0.040723981900452566,424,107.25,0.11764705882352941,121.25,1.0,0.9230769230769231
213,124,NOP,2019-11-21,121,PHX,0,0.03337505214851899,426,115.5,0.425531914893617,118.5,1.0,0.6078431372549019
214,103,ATL,2019-11-22,128,DET,1,0.04348771472059143,428,110.25,0.31746031746031744,116.25,1.0,0.726027397260274
215,118,CHA,2019-11-22,125,WAS,1,0.04761904761904767,430,114.25,0.3333333333333333,120.25,1.0,0.7142857142857143
216,97,SAC,2019-11-22,116,BKN,1,0.03958436417615041,432,106.0,0.46511627906976744,108.0,1.0,0.574468085106383
217,104,SAS,2019-11-22,115,PHI,1,0.044117647058823595,434,107.0,0.29411764705882354,114.0,1.0,0.75
218,116,MIA,2019-11-22,108,CHI,0,0.039787798408488007,436,110.75,0.6551724137931034,106.25,0.0,0.38461538461538464
219,130,LAL,2019-11-22,127,OKC,0,0.03703703703703698,438,107.0,0.6666666666666666,102.5,0.0,0.37037037037037035
