,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
68,114,NOP,2017-10-26,106,SAC,0,0.045454545454545414,136,101.75,0.5,102.75,1.0,0.5454545454545454
69,87,SAS,2017-10-27,114,ORL,1,0.05070993914807298,138,106.25,0.7058823529411765,100.75,0.0,0.3448275862068966
70,109,HOU,2017-10-27,93,CHA,0,0.037878787878787845,140,108.5,0.5833333333333334,106.0,0.0,0.45454545454545453
71,86,BKN,2017-10-27,107,NYK,1,0.03958436417615041,142,110.25,0.46511627906976744,112.25,1.0,0.574468085106383
72,105,DEN,2017-10-27,100,ATL,0,0.03987240829346095,144,108.75,0.7368421052631579,101.75,0.0,0.30303030303030304
73,116,OKC,2017-10-27,119,MIN,1,0.04336043360433606,146,110.0,0.5555555555555556,108.0,0.0,0.4878048780487805
74,101,TOR,2017-10-27,92,LAL,0,0.05070993914807298,148,113.5,0.7058823529411765,107.5,0.0,0.3448275862068966
75,117,WAS,2017-10-27,120,GSW,1,0.04285714285714293,150,109.5,0.14285714285714285,121.5,1.0,0.9
76,101,CLE,2017-10-28,123,NOP,1,0.03958436417615041,152,111.25,0.574468085106383,109.25,0.0,0.46511627906976744
77,89,HOU,2017-10-28,103,MEM,1,0.03958436417615041,154,100.0,0.46511627906976744,102.0,1.0,0.574468085106383
78,96,BOS,2017-10-28,90,MIA,0,0.04707884288145214,156,102.75,0.5348837209302325,101.75,0.0,0.5121951219512195
79,101,OKC,2017-10-28,69,CHI,0,0.050000000000000044,158,106.0,0.8,97.5,0.0,0.25
80,112,PHI,2017-10-28,110,DAL,0,0.04761904761904767,160,102.5,0.5238095238095238,102.5,0.5,0.5238095238095238
81,81,LAL,2017-10-28,96,UTA,1,0.04761904761904745,162,95.75,0.19047619047619047,106.25,1.0,0.8571428571428571
82,107,PHX,2017-10-28,114,POR,1,0.04285714285714293,164,103.0,0.14285714285714285,115.0,1.0,0.9
83,95,DET,2017-10-28,87,LAC,0,0.048076923076922906,166,99.0,0.2564102564102564,107.0,1.0,0.7916666666666666
84,117,MIL,2017-10-29,106,ATL,0,0.04033051347629346,168,102.5,0.7058823529411765,96.5,0.0,0.33444816053511706
85,94,SAS,2017-10-29,97,IND,1,0.04001861330851564,170,107.75,0.7142857142857143,101.25,0.0,0.3257328990228013
86,113,ORL,2017-10-29,120,CHA,1,0.03285543608124253,172,103.25,0.4032258064516129,107.25,1.0,0.6296296296296297
87,110,WAS,2017-10-29,83,SAC,0,0.03993502098280777,174,108.0,0.7590361445783133,100.0,0.0,0.2808988764044944
88,124,DEN,2017-10-29,111,BKN,0,0.039682539682539764,176,114.25,0.6825396825396826,108.75,0.0,0.35714285714285715
89,114,NYK,2017-10-29,95,CLE,0,0.039845143776702674,178,101.0,0.18148820326678766,111.5,1.0,0.8583569405099151
90,115,DET,2017-10-29,107,GSW,0,0.039990699837247234,180,103.25,0.09881422924901186,117.75,1.0,0.9411764705882353
91,94,SAS,2017-10-30,108,BOS,1,0.034770010865628365,182,95.0,0.398406374501992,98.5,1.0,0.6363636363636364
92,110,DEN,2017-10-30,116,NYK,1,0.03695679877660263,184,108.0,0.6610169491525424,103.0,0.0,0.37593984962406013
93,125,MIN,2017-10-30,122,MIA,0,0.03699006552525885,186,109.75,0.5983935742971888,106.75,0.0,0.43859649122807015
94,104,CHA,2017-10-30,99,MEM,0,0.039682539682539764,188,94.75,0.35714285714285715,100.25,1.0,0.6825396825396826
95,115,ORL,2017-10-30,99,NOP,0,0.04018797601685309,190,107.5,0.27548209366391185,115.0,1.0,0.7647058823529411
96,115,PHI,2017-10-30,107,HOU,0,0.04032564863425403,192,104.0,0.29673590504451036,111.0,1.0,0.7435897435897436
97,89,DAL,2017-10-30,104,UTA,1,0.040048277375466235,194,91.0,0.25510204081632654,99.5,1.0,0.7849462365591398
98,99,TOR,2017-10-30,85,POR,0,0.0350364963503651,196,103.75,0.4,107.75,1.0,0.635036496350365
99,141,GSW,2017-10-30,113,LAC,0,0.04008179959100211,198,114.75,0.7333333333333333,108.75,0.0,0.3067484662576687
100,83,SAC,2017-10-31,101,IND,1,0.04001861330851564,200,100.25,0.3257328990228013,105.75,1.0,0.7142857142857143
101,122,PHX,2017-10-31,114,BKN,0,0.03540055067523262,202,112.5,0.38022813688212925,117.0,1.0,0.6551724137931034
102,110,OKC,2017-10-31,91,MIL,0,0.037878787878787845,204,106.5,0.5833333333333334,104.0,0.0,0.45454545454545453
103,93,DET,2017-10-31,113,LAL,1,0.034209085933223804,206,105.25,0.6031746031746031,102.25,0.0,0.43103448275862066
104,122,PHX,2017-11-01,116,WAS,0,0.04235294117647048,208,108.5,0.16,119.5,1.0,0.8823529411764706
105,121,MIL,2017-11-01,126,CHA,1,0.03779289493575222,210,99.5,0.40816326530612246,103.5,1.0,0.6296296296296297
106,109,ATL,2017-11-01,119,PHI,1,0.04521963824289399,212,100.75,0.2777777777777778,108.25,1.0,0.7674418604651163
107,124,IND,2017-11-01,107,CLE,0,0.04615384615384621,214,103.5,0.2,114.0,1.0,0.8461538461538461
108,86,SAC,2017-11-01,113,BOS,1,0.04285714285714293,216,92.0,0.14285714285714285,103.5,1.0,0.9
109,91,CHI,2017-11-01,97,MIA,1,0.04385964912280693,218,93.25,0.21052631578947367,102.75,1.0,0.8333333333333334
