,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
0,95,BOS,2009-10-27,89,CLE,0,0.03703703703703698,0,89.25,0.37037037037037035,94.25,1.0,0.6666666666666666
1,102,WAS,2009-10-27,91,DAL,0,0.03809523809523818,2,100.75,0.23809523809523808,109.25,1.0,0.8
2,87,HOU,2009-10-27,96,POR,1,0.03333333333333344,4,89.5,0.2,98.5,1.0,0.8333333333333334
3,92,LAC,2009-10-27,99,LAL,1,0.03266787658802173,6,95.0,0.13793103448275862,107.0,1.0,0.8947368421052632
4,106,PHI,2009-10-28,120,ORL,1,0.03896103896103886,8,92.25,0.18181818181818182,102.25,1.0,0.8571428571428571
5,109,IND,2009-10-28,120,ATL,1,0.037234042553191404,10,99.25,0.25,106.75,1.0,0.7872340425531915
6,91,CLE,2009-10-28,101,TOR,1,0.038678485092667136,12,100.75,0.7647058823529411,93.25,0.0,0.273972602739726
7,59,CHA,2009-10-28,92,BOS,1,0.04166666666666674,14,86.5,0.16666666666666666,96.5,1.0,0.875
8,93,NYK,2009-10-28,115,MIA,1,0.044642857142857206,16,100.5,0.35714285714285715,105.5,1.0,0.6875
9,96,DET,2009-10-28,74,MEM,0,0.04336043360433606,18,96.25,0.5555555555555556,94.75,0.0,0.4878048780487805
10,89,SAC,2009-10-28,102,OKC,1,0.03571428571428559,20,99.0,0.2857142857142857,105.5,1.0,0.75
11,96,NOP,2009-10-28,113,SAS,1,0.040000000000000036,22,89.0,0.2,98.5,1.0,0.84
12,93,BKN,2009-10-28,95,MIN,1,0.04140786749482395,24,98.0,0.5652173913043478,96.0,0.0,0.47619047619047616
13,105,UTA,2009-10-28,114,DEN,1,0.04318488529014841,26,101.75,0.3508771929824561,106.75,1.0,0.6923076923076923
14,108,HOU,2009-10-28,107,GSW,0,0.04179728317659359,28,103.75,0.3448275862068966,109.25,1.0,0.696969696969697
15,109,PHX,2009-10-28,107,LAC,0,0.03628117913832196,30,109.75,0.5918367346938775,107.25,0.0,0.4444444444444444
16,85,SAS,2009-10-29,92,CHI,1,0.034782608695652195,32,98.25,0.6,94.75,0.0,0.43478260869565216
17,97,DEN,2009-10-29,94,POR,0,0.037712130735386484,34,97.0,0.2702702702702703,104.0,1.0,0.7674418604651163
18,86,MIL,2009-10-30,99,PHI,1,0.03472222222222232,36,92.75,0.3125,98.75,1.0,0.7222222222222222
19,100,NYK,2009-10-30,102,CHA,1,0.04336043360433606,38,97.25,0.4878048780487805,98.75,1.0,0.5555555555555556
20,89,WAS,2009-10-30,100,ATL,1,0.03472222222222232,40,98.25,0.3125,104.25,1.0,0.7222222222222222
21,90,CHI,2009-10-30,118,BOS,1,0.04285714285714293,42,88.0,0.14285714285714285,99.5,1.0,0.9
22,91,OKC,2009-10-30,83,DET,0,0.044642857142857206,44,92.5,0.35714285714285715,97.5,1.0,0.6875
23,96,MIA,2009-10-30,83,IND,0,0.04336043360433606,46,105.75,0.4878048780487805,107.25,1.0,0.5555555555555556
24,92,SAC,2009-10-30,97,NOP,1,0.04285714285714293,48,95.0,0.14285714285714285,106.5,1.0,0.9
25,107,TOR,2009-10-30,115,MEM,1,0.037878787878787845,50,98.75,0.5833333333333334,96.25,0.0,0.45454545454545453
26,104,CLE,2009-10-30,87,MIN,0,0.034313725490195957,52,102.0,0.9166666666666666,90.0,0.0,0.11764705882352941
27,95,ORL,2009-10-30,85,BKN,0,0.05714285714285716,54,104.25,0.8571428571428571,94.75,0.0,0.2
28,98,LAC,2009-10-30,111,UTA,1,0.053475935828877,56,96.75,0.23529411764705882,105.75,1.0,0.8181818181818182
29,101,GSW,2009-10-30,123,PHX,1,0.04179728317659359,58,114.0,0.3448275862068966,119.0,1.0,0.696969696969697
30,94,DAL,2009-10-30,80,LAL,0,0.03556910569105698,60,98.5,0.24390243902439024,106.0,1.0,0.7916666666666666
31,104,BKN,2009-10-31,123,WAS,1,0.03276003276003281,62,92.25,0.30303030303030304,98.75,1.0,0.7297297297297297
32,79,CHA,2009-10-31,90,CLE,1,0.03142857142857136,64,83.25,0.07142857142857142,98.25,1.0,0.96
33,141,PHI,2009-10-31,127,NYK,0,0.037878787878787845,66,104.0,0.5833333333333334,102.0,0.0,0.45454545454545453
34,107,POR,2009-10-31,111,HOU,1,0.03628117913832196,68,95.0,0.5918367346938775,92.5,0.0,0.4444444444444444
35,85,DET,2009-10-31,96,MIL,1,0.03628117913832196,70,91.0,0.4444444444444444,93.0,1.0,0.5918367346938775
36,94,SAC,2009-10-31,113,SAS,1,0.023228803716608626,72,92.5,0.047619047619047616,109.0,1.0,0.975609756097561
37,93,DAL,2009-10-31,84,LAC,0,0.04105571847507328,74,100.0,0.6774193548387096,95.0,0.0,0.36363636363636365
38,125,ORL,2009-11-01,116,TOR,0,0.05070993914807298,76,102.75,0.7058823529411765,97.25,0.0,0.3448275862068966
39,87,NOP,2009-11-01,97,BOS,1,0.04273504273504258,78,87.25,0.15384615384615385,98.25,1.0,0.8888888888888888
40,87,CHI,2009-11-01,95,MIA,1,0.039787798408488007,80,94.5,0.38461538461538464,98.5,1.0,0.6551724137931034
41,83,POR,2009-11-01,74,OKC,0,0.03628117913832196,82,94.75,0.5918367346938775,91.75,0.0,0.4444444444444444
42,123,MEM,2009-11-01,133,DEN,1,0.03499999999999992,84,98.0,0.16,109.0,1.0,0.875
43,112,MIN,2009-11-01,120,PHX,1,0.04861111111111116,86,103.5,0.1111111111111111,116.5,1.0,0.9375
44,110,ATL,2009-11-01,118,LAL,1,0.04040404040404044,88,94.0,0.2222222222222222,102.5,1.0,0.8181818181818182
45,68,BKN,2009-11-02,79,CHA,1,0.03344481605351168,90,84.0,0.2898550724637681,91.0,1.0,0.7435897435897436
46,111,NOP,2009-11-02,117,NYK,1,0.034782608695652195,92,103.0,0.6,100.0,0.0,0.43478260869565216
47,113,HOU,2009-11-02,96,UTA,0,0.03556910569105698,94,97.25,0.24390243902439024,105.25,1.0,0.7916666666666666
48,116,MEM,2009-11-02,127,SAC,1,0.023809523809523725,96,102.5,0.5,103.5,1.0,0.5238095238095238
49,90,MIN,2009-11-02,93,LAC,1,0.03809523809523818,98,94.5,0.23809523809523808,102.0,1.0,0.8
50,90,WAS,2009-11-03,102,CLE,1,0.03174603174603163,100,92.75,0.14285714285714285,104.25,1.0,0.8888888888888888
51,111,DEN,2009-11-03,93,IND,0,0.04179728317659359,102,114.25,0.696969696969697,109.25,0.0,0.3448275862068966
52,105,BOS,2009-11-03,74,PHI,0,0.037712130735386484,104,99.25,0.7674418604651163,92.25,0.0,0.2702702702702703
53,80,ORL,2009-11-03,85,DET,1,0.03809523809523818,106,100.75,0.8,92.25,0.0,0.23809523809523808
54,104,PHX,2009-11-03,96,MIA,0,0.028520499108734443,108,105.25,0.39215686274509803,109.75,1.0,0.6363636363636364
55,81,MIL,2009-11-03,83,CHI,1,0.04040404040404044,110,91.5,0.2222222222222222,100.0,1.0,0.8181818181818182
56,101,LAL,2009-11-03,98,OKC,0,0.03571428571428559,112,100.25,0.75,93.25,0.0,0.2857142857142857
57,85,UTA,2009-11-03,96,DAL,1,0.03472222222222232,114,97.75,0.3125,104.25,1.0,0.7222222222222222
58,97,ATL,2009-11-03,91,POR,0,0.03571428571428559,116,93.0,0.2857142857142857,100.0,1.0,0.75
59,99,DET,2009-11-04,110,TOR,1,0.03414762280010519,118,92.75,0.24691358024691357,100.25,1.0,0.7872340425531915
60,100,PHX,2009-11-04,122,ORL,1,0.05050505050505061,120,105.25,0.2777777777777778,112.75,1.0,0.7727272727272727
61,93,MIA,2009-11-04,89,WAS,0,0.03958436417615041,122,96.5,0.46511627906976744,98.5,1.0,0.574468085106383
