,AWAY_PTS,AWAY_TEAM,DATE,HOME_PTS,HOME_TEAM,HOME_TEAM_WINS,MARGIN,OLD_INDEX,PRED_AWAY_PTS,PRED_AWAY_WIN_PROB,PRED_HOME_PTS,PRED_HOME_TEAM_WINS,PRED_HOME_WIN_PROB
0,104,BOS,2011-12-25,106,NYK,1,0.028296547821165863,0,92.25,0.3508771929824561,96.75,1.0,0.6774193548387096
1,105,MIA,2011-12-25,94,DAL,0,0.028296547821165863,2,97.25,0.6774193548387096,92.75,0.0,0.3508771929824561
2,88,CHI,2011-12-25,87,LAL,0,0.03801377999524824,4,94.25,0.7101449275362319,89.25,0.0,0.32786885245901637
3,89,ORL,2011-12-25,97,OKC,1,0.03556910569105698,6,93.5,0.24390243902439024,101.0,1.0,0.7916666666666666
4,105,LAC,2011-12-25,86,GSW,0,0.030303030303030276,8,106.75,0.6666666666666666,102.25,0.0,0.36363636363636365
5,90,BKN,2011-12-26,84,WAS,0,0.030804774740084806,10,92.75,0.40816326530612246,96.25,1.0,0.6226415094339622
6,95,MIL,2011-12-26,96,CHA,1,0.028520499108734443,12,91.0,0.6363636363636364,87.0,0.0,0.39215686274509803
7,95,HOU,2011-12-26,104,ORL,1,0.0337197049525817,14,94.0,0.3076923076923077,100.5,1.0,0.726027397260274
8,104,TOR,2011-12-26,96,CLE,0,0.04140786749482395,16,96.0,0.47619047619047616,98.0,1.0,0.5652173913043478
9,79,DET,2011-12-26,91,IND,1,0.03529411764705892,18,92.0,0.23529411764705882,100.0,1.0,0.8
10,104,OKC,2011-12-26,100,MIN,0,0.04179728317659359,20,106.0,0.696969696969697,100.5,0.0,0.3448275862068966
11,115,DEN,2011-12-26,93,DAL,0,0.03703703703703698,22,98.0,0.37037037037037035,102.5,1.0,0.6666666666666666
12,82,MEM,2011-12-26,95,SAS,1,0.04105571847507328,24,94.0,0.36363636363636365,99.0,1.0,0.6774193548387096
13,85,NOP,2011-12-26,84,PHX,0,0.03472222222222232,26,92.75,0.3125,98.75,1.0,0.7222222222222222
14,91,LAL,2011-12-26,100,SAC,1,0.03628117913832196,28,98.25,0.5918367346938775,95.25,0.0,0.4444444444444444
15,103,PHI,2011-12-26,107,POR,1,0.03703703703703698,30,91.0,0.37037037037037035,96.0,1.0,0.6666666666666666
16,91,CHI,2011-12-26,99,GSW,1,0.03571428571428559,32,98.5,0.75,92.0,0.0,0.2857142857142857
17,106,ATL,2011-12-27,70,BKN,0,0.028520499108734443,34,90.25,0.6363636363636364,86.25,0.0,0.39215686274509803
18,107,BOS,2011-12-27,115,MIA,1,0.03896103896103886,36,88.75,0.18181818181818182,98.25,1.0,0.8571428571428571
19,95,MIN,2011-12-27,98,MIL,1,0.03921568627450989,38,93.5,0.3333333333333333,99.0,1.0,0.7058823529411765
20,79,SAC,2011-12-27,101,POR,1,0.04040404040404044,40,94.0,0.2222222222222222,102.5,1.0,0.8181818181818182
21,71,UTA,2011-12-27,96,LAL,1,0.03921568627450989,42,91.5,0.3333333333333333,97.0,1.0,0.7058823529411765
22,90,IND,2011-12-28,85,TOR,0,0.028520499108734443,44,98.75,0.6363636363636364,94.75,0.0,0.39215686274509803
23,96,MIA,2011-12-28,95,CHA,0,0.03174603174603163,46,103.0,0.8888888888888888,92.0,0.0,0.14285714285714285
24,83,WAS,2011-12-28,101,ATL,1,0.0366132723112127,48,88.5,0.21052631578947367,97.0,1.0,0.8260869565217391
25,105,CLE,2011-12-28,89,DET,0,0.040475588160890474,50,90.75,0.3389830508474576,96.25,1.0,0.7014925373134329
26,78,BOS,2011-12-28,97,NOP,1,0.03703703703703698,52,89.25,0.6666666666666666,84.75,0.0,0.37037037037037035
27,98,OKC,2011-12-28,95,MEM,0,0.045454545454545414,54,96.5,0.5454545454545454,95.5,0.0,0.5
28,90,LAC,2011-12-28,115,SAS,1,0.03703703703703698,56,97.0,0.37037037037037035,101.5,1.0,0.6666666666666666
29,100,UTA,2011-12-28,117,DEN,1,0.04807692307692313,58,94.0,0.125,106.5,1.0,0.9230769230769231
30,103,PHI,2011-12-28,83,PHX,0,0.04336043360433606,60,99.25,0.5555555555555556,97.75,0.0,0.4878048780487805
31,78,NYK,2011-12-28,92,GSW,1,0.03472222222222232,62,107.25,0.7222222222222222,101.25,0.0,0.3125
32,78,BKN,2011-12-29,94,ORL,1,0.03174603174603163,64,84.75,0.14285714285714285,96.25,1.0,0.8888888888888888
33,85,SAS,2011-12-29,105,HOU,1,0.03337505214851899,66,100.25,0.6078431372549019,97.25,0.0,0.425531914893617
34,102,DAL,2011-12-29,104,OKC,1,0.04179728317659359,68,95.0,0.3448275862068966,100.0,1.0,0.696969696969697
35,102,DEN,2011-12-29,111,POR,1,0.03921568627450989,70,98.0,0.3333333333333333,104.0,1.0,0.7058823529411765
36,108,CHI,2011-12-29,98,SAC,0,0.03556910569105698,72,98.0,0.7916666666666666,90.0,0.0,0.24390243902439024
37,82,NYK,2011-12-29,99,LAL,1,0.029629629629629672,74,95.75,0.4,99.25,1.0,0.6296296296296297
38,100,ORL,2011-12-30,79,CHA,0,0.028520499108734443,76,93.75,0.6363636363636364,89.75,0.0,0.39215686274509803
39,91,CLE,2011-12-30,98,IND,1,0.0366300366300365,78,92.0,0.19047619047619047,101.5,1.0,0.8461538461538461
40,85,DET,2011-12-30,96,BOS,1,0.04166666666666674,80,86.0,0.16666666666666666,96.0,1.0,0.875
41,98,BKN,2011-12-30,105,ATL,1,0.03409090909090917,82,83.0,0.125,94.5,1.0,0.9090909090909091
42,103,MIA,2011-12-30,101,MIN,0,0.04040404040404044,84,109.0,0.8181818181818182,100.5,0.0,0.2222222222222222
43,93,HOU,2011-12-30,113,MEM,1,0.03276003276003281,86,94.75,0.30303030303030304,101.25,1.0,0.7297297297297297
44,93,PHX,2011-12-30,78,NOP,0,0.037878787878787845,88,90.0,0.45454545454545453,92.5,1.0,0.5833333333333334
45,86,TOR,2011-12-30,99,DAL,1,0.04040404040404044,90,91.75,0.2222222222222222,100.25,1.0,0.8181818181818182
46,81,WAS,2011-12-30,102,MIL,1,0.03881987577639756,92,88.5,0.21739130434782608,97.0,1.0,0.8214285714285714
47,99,PHI,2011-12-30,102,UTA,1,0.03703703703703698,94,98.25,0.6666666666666666,93.25,0.0,0.37037037037037035
48,114,CHI,2011-12-30,101,LAC,0,0.04707884288145214,96,96.25,0.5348837209302325,95.25,0.0,0.5121951219512195
49,89,DEN,2011-12-31,92,LAL,1,0.044642857142857206,98,96.5,0.35714285714285715,101.5,1.0,0.6875
50,88,IND,2011-12-31,96,DET,1,0.037878787878787845,100,92.0,0.5833333333333334,89.5,0.0,0.45454545454545453
51,84,ATL,2011-12-31,95,HOU,1,0.045454545454545414,102,96.0,0.5,97.0,1.0,0.5454545454545454
52,114,NYK,2011-12-31,92,SAC,0,0.04707884288145214,104,101.25,0.5348837209302325,100.25,0.0,0.5121951219512195
53,97,PHX,2011-12-31,107,OKC,1,0.03333333333333344,106,95.0,0.13333333333333333,106.5,1.0,0.9
54,89,UTA,2011-12-31,104,SAS,1,0.02840909090909083,108,90.75,0.09090909090909091,104.75,1.0,0.9375
55,107,PHI,2011-12-31,79,GSW,0,0.04140786749482395,110,96.5,0.5652173913043478,94.5,0.0,0.47619047619047616
56,94,BOS,2012-01-01,86,WAS,0,0.030959752321981338,112,97.0,0.7368421052631579,90.0,0.0,0.29411764705882354
57,82,BKN,2012-01-01,98,CLE,1,0.03958436417615041,114,91.75,0.46511627906976744,94.25,1.0,0.574468085106383
58,96,TOR,2012-01-01,102,ORL,1,0.034313725490195957,116,86.75,0.11764705882352941,98.75,1.0,0.9166666666666666
59,90,CHA,2012-01-01,129,MIA,1,0.0293040293040292,118,91.5,0.07692307692307693,105.5,1.0,0.9523809523809523
60,82,DAL,2012-01-01,99,MIN,1,0.037878787878787845,120,102.0,0.5833333333333334,99.5,0.0,0.45454545454545453
61,64,MEM,2012-01-01,104,CHI,1,0.030959752321981338,122,90.5,0.29411764705882354,97.0,1.0,0.7368421052631579
62,90,LAL,2012-01-01,99,DEN,1,0.04318488529014841,124,96.75,0.3508771929824561,102.25,1.0,0.6923076923076923
63,80,NOP,2012-01-01,96,SAC,1,0.028520499108734443,126,89.75,0.39215686274509803,93.75,1.0,0.6363636363636364
64,88,POR,2012-01-01,93,LAC,1,0.03337505214851899,128,98.25,0.425531914893617,101.25,1.0,0.6078431372549019
65,91,GSW,2012-01-02,102,PHX,1,0.027472527472527597,130,94.5,0.38461538461538464,99.0,1.0,0.6428571428571429
66,90,TOR,2012-01-02,85,NYK,0,0.03529411764705892,132,95.75,0.23529411764705882,104.25,1.0,0.8
67,100,ATL,2012-01-02,92,MIA,0,0.03333333333333344,134,92.0,0.16666666666666666,101.5,1.0,0.8666666666666667
68,108,IND,2012-01-02,94,BKN,0,0.03686635944700467,136,93.0,0.7142857142857143,87.0,0.0,0.3225806451612903
69,92,WAS,2012-01-02,100,BOS,1,0.03174603174603163,138,88.5,0.14285714285714285,99.5,1.0,0.8888888888888888
70,78,ORL,2012-01-02,89,DET,1,0.04105571847507328,140,94.75,0.6774193548387096,89.75,0.0,0.36363636363636365
71,96,SAS,2012-01-02,106,MIN,1,0.044642857142857206,142,100.75,0.6875,95.75,0.0,0.35714285714285715
72,87,OKC,2012-01-02,100,DAL,1,0.03628117913832196,144,99.5,0.5918367346938775,97.0,0.0,0.4444444444444444
73,86,MIL,2012-01-02,91,DEN,1,0.03703703703703698,146,96.25,0.37037037037037035,100.75,1.0,0.6666666666666666
74,90,NOP,2012-01-02,94,UTA,1,0.030959752321981338,148,86.5,0.29411764705882354,93.0,1.0,0.7368421052631579
75,101,CHA,2012-01-03,115,CLE,1,0.029629629629629672,150,92.5,0.4,96.5,1.0,0.6296296296296297
